year,program,program_desc,plans,plans_desc,admit_year,nenrolled
2021,7170,M History,MHIST,M History,2019,5
2021,7170,M History,MHIST,M History,2018,3
2021,7170,M History,MHIST,M History,2017,2
2021,7170,M History,MHIST,M History,2016,1
2020,7170,M History,MHIST,M History,2020,6
2020,7170,M History,MHIST,M History,2019,8
2020,7170,M History,MHIST,M History,2018,4
2020,7170,M History,MHIST,M History,2017,2
2019,7170,M History,MHIST,M History,2019,8
2019,7170,M History,MHIST,M History,2018,7
2019,7170,M History,MHIST,M History,2017,3
2019,7170,M History,MHIST,M History,2016,4
2019,7170,M History,MHIST,M History,2015,1
2018,7170,M History,MHIST,M History,2018,10
2018,7170,M History,MHIST,M History,2017,3
2018,7170,M History,MHIST,M History,2016,6
2018,7170,M History,MHIST,M History,2015,2
2017,7170,M History,MHIST,M History,2017,7
2017,7170,M History,MHIST,M History,2016,9
2017,7170,M History,MHIST,M History,2015,2
2016,7170,M History,MHIST,M History,2016,11
2016,7170,M History,MHIST,M History,2015,5
2015,7170,M History,MHIST,M History,2015,4
2022,7170,M History,MHIST_VHIST,M History M History Adv,2021,1
2021,7170,M History,MHIST_VHIST,M History M History Adv,2021,1
2021,7170,M History,MHIST_VHIST,M History M History Adv,2020,1
2020,7170,M History,MHIST_VHIST,M History M History Adv,2020,1
2018,7170,M History,MHIST_VHIST,M History M History Adv,2017,2
2017,7170,M History,MHIST_VHIST,M History M History Adv,2017,2
2017,7170,M History,MHIST_VHIST,M History M History Adv,2016,1
2016,7170,M History,MHIST_VHIST,M History M History Adv,2016,1
2022,7170,M History,VHIST,M History Adv,2022,1
2021,7170,M History,VHIST,M History Adv,2020,1
2020,7170,M History,VHIST,M History Adv,2020,1
2019,7170,M History,VHIST,M History Adv,2018,1
2018,7170,M History,VHIST,M History Adv,2018,1
2020,7171,M Islam in the Modern World,MIIMW,M Islam in Modern World,2015,1
2019,7171,M Islam in the Modern World,MIIMW,M Islam in Modern World,2015,1
2018,7171,M Islam in the Modern World,MIIMW,M Islam in Modern World,2015,1
2017,7171,M Islam in the Modern World,MIIMW,M Islam in Modern World,2015,1
2016,7171,M Islam in the Modern World,MIIMW,M Islam in Modern World,2015,2
2015,7171,M Islam in the Modern World,MIIMW,M Islam in Modern World,2015,2
2018,7171,M Islam in the Modern World,MIIMW_VIIMW,M Islam in Modern World M Islam in Modern World Adv,2017,1
2017,7171,M Islam in the Modern World,MIIMW_VIIMW,M Islam in Modern World M Islam in Modern World Adv,2017,1
2018,7172,M Liberal Arts,MLIBA,M Liberal Arts,2015,1
2017,7172,M Liberal Arts,MLIBA,M Liberal Arts,2015,2
2016,7172,M Liberal Arts,MLIBA,M Liberal Arts,2015,7
2015,7172,M Liberal Arts,MLIBA,M Liberal Arts,2015,13
2017,7172,M Liberal Arts,VLIBA,M Liberal Arts Adv,2016,1
2016,7172,M Liberal Arts,VLIBA,M Liberal Arts Adv,2016,1
2015,7172,M Liberal Arts,VLIBA,M Liberal Arts Adv,2015,1
2022,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2022,1
2022,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2021,1
2022,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2020,1
2022,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2018,3
2021,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2021,1
2021,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2020,2
2021,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2019,1
2021,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2018,1
2021,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2016,2
2020,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2020,3
2020,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2019,3
2020,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2018,5
2020,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2016,3
2019,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2019,4
2019,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2018,11
2019,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2016,3
2019,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2015,1
2018,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2018,11
2018,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2017,4
2018,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2016,5
2018,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2015,2
2017,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2017,5
2017,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2016,8
2017,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2015,7
2016,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2016,8
2016,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2015,10
2015,7173,M Mid East & Central Asian St,MMECA,M Mid Eastern & Central Asian,2015,11
2019,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2018,1
2018,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2018,1
2018,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2017,1
2018,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2016,1
2017,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2017,1
2017,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2016,1
2016,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2016,1
2016,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2015,1
2015,7173,M Mid East & Central Asian St,MMECA_VMECA,M Mid Eastern & Central Asian MECAS Adv,2015,1
2022,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2022,1
2021,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2021,1
2021,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2019,1
2021,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2015,1
2020,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2019,1
2020,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2015,1
2019,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2019,1
2019,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2015,1
2017,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2017,1
2017,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2015,1
2016,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2015,2
2015,7173,M Mid East & Central Asian St,VMECA,MECAS Adv,2015,3
2020,7174,M Music,MMUSI,M Music,2018,1
2019,7174,M Music,MMUSI,M Music,2018,3
2018,7174,M Music,MMUSI,M Music,2018,3
2018,7174,M Music,MMUSI,M Music,2017,2
2017,7174,M Music,MMUSI,M Music,2017,2
2017,7174,M Music,MMUSI,M Music,2016,2
2016,7174,M Music,MMUSI,M Music,2016,2
2016,7174,M Music,MMUSI,M Music,2015,1
2015,7174,M Music,MMUSI,M Music,2015,1
2016,7174,M Music,MMUSI_VMUSI,M Music M Music Adv,2015,1
2015,7174,M Music,MMUSI_VMUSI,M Music M Music Adv,2015,1
2015,7174,M Music,VMUSI,M Music Adv,2015,1
2022,7175,M Social Research,MSRES,M Social Res,2022,3
2022,7175,M Social Research,MSRES,M Social Res,2021,3
2022,7175,M Social Research,MSRES,M Social Res,2020,4
2022,7175,M Social Research,MSRES,M Social Res,2019,1
2022,7175,M Social Research,MSRES,M Social Res,2017,1
2022,7175,M Social Research,MSRES,M Social Res,2016,1
2021,7175,M Social Research,MSRES,M Social Res,2021,5
2021,7175,M Social Research,MSRES,M Social Res,2020,6
2021,7175,M Social Research,MSRES,M Social Res,2019,2
2021,7175,M Social Research,MSRES,M Social Res,2018,2
2021,7175,M Social Research,MSRES,M Social Res,2017,1
2021,7175,M Social Research,MSRES,M Social Res,2016,2
2020,7175,M Social Research,MSRES,M Social Res,2020,7
2020,7175,M Social Research,MSRES,M Social Res,2019,3
2020,7175,M Social Research,MSRES,M Social Res,2018,3
2020,7175,M Social Research,MSRES,M Social Res,2017,1
2020,7175,M Social Research,MSRES,M Social Res,2016,4
2019,7175,M Social Research,MSRES,M Social Res,2019,9
2019,7175,M Social Research,MSRES,M Social Res,2018,6
2019,7175,M Social Research,MSRES,M Social Res,2017,4
2019,7175,M Social Research,MSRES,M Social Res,2016,3
2018,7175,M Social Research,MSRES,M Social Res,2018,9
2018,7175,M Social Research,MSRES,M Social Res,2017,16
2018,7175,M Social Research,MSRES,M Social Res,2016,4
2018,7175,M Social Research,MSRES,M Social Res,2015,1
2017,7175,M Social Research,MSRES,M Social Res,2017,20
2017,7175,M Social Research,MSRES,M Social Res,2016,13
2017,7175,M Social Research,MSRES,M Social Res,2015,2
2016,7175,M Social Research,MSRES,M Social Res,2016,16
2016,7175,M Social Research,MSRES,M Social Res,2015,7
2015,7175,M Social Research,MSRES,M Social Res,2015,11
2020,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2019,1
2019,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2019,1
2019,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2018,2
2018,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2018,2
2017,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2016,2
2016,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2016,2
2016,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2015,5
2015,7175,M Social Research,MSRES_VSRES,M Social Res M Social Res Adv,2015,5
2021,7175,M Social Research,VSRES,M Social Res Adv,2016,1
2021,7175,M Social Research,VSRES,M Social Res Adv,2015,1
2020,7175,M Social Research,VSRES,M Social Res Adv,2020,1
2020,7175,M Social Research,VSRES,M Social Res Adv,2019,1
2020,7175,M Social Research,VSRES,M Social Res Adv,2018,1
2020,7175,M Social Research,VSRES,M Social Res Adv,2016,1
2020,7175,M Social Research,VSRES,M Social Res Adv,2015,1
2019,7175,M Social Research,VSRES,M Social Res Adv,2019,1
2019,7175,M Social Research,VSRES,M Social Res Adv,2018,1
2019,7175,M Social Research,VSRES,M Social Res Adv,2016,1
2018,7175,M Social Research,VSRES,M Social Res Adv,2018,2
2018,7175,M Social Research,VSRES,M Social Res Adv,2017,3
2018,7175,M Social Research,VSRES,M Social Res Adv,2016,1
2017,7175,M Social Research,VSRES,M Social Res Adv,2017,4
2017,7175,M Social Research,VSRES,M Social Res Adv,2016,3
2017,7175,M Social Research,VSRES,M Social Res Adv,2015,2
2016,7175,M Social Research,VSRES,M Social Res Adv,2016,3
2016,7175,M Social Research,VSRES,M Social Res Adv,2015,3
2015,7175,M Social Research,VSRES,M Social Res Adv,2015,9
2022,7176,M Visual Arts,MVISA,M Visual Arts,2018,1
2022,7176,M Visual Arts,MVISA,M Visual Arts,2017,1
2021,7176,M Visual Arts,MVISA,M Visual Arts,2020,1
2021,7176,M Visual Arts,MVISA,M Visual Arts,2019,2
2021,7176,M Visual Arts,MVISA,M Visual Arts,2018,2
2021,7176,M Visual Arts,MVISA,M Visual Arts,2017,1
2021,7176,M Visual Arts,MVISA,M Visual Arts,2015,1
2020,7176,M Visual Arts,MVISA,M Visual Arts,2020,6
2020,7176,M Visual Arts,MVISA,M Visual Arts,2019,8
2020,7176,M Visual Arts,MVISA,M Visual Arts,2018,4
2020,7176,M Visual Arts,MVISA,M Visual Arts,2017,2
2020,7176,M Visual Arts,MVISA,M Visual Arts,2016,1
2019,7176,M Visual Arts,MVISA,M Visual Arts,2019,9
2019,7176,M Visual Arts,MVISA,M Visual Arts,2018,6
2019,7176,M Visual Arts,MVISA,M Visual Arts,2017,3
2019,7176,M Visual Arts,MVISA,M Visual Arts,2016,3
2019,7176,M Visual Arts,MVISA,M Visual Arts,2015,1
2018,7176,M Visual Arts,MVISA,M Visual Arts,2018,6
2018,7176,M Visual Arts,MVISA,M Visual Arts,2017,6
2018,7176,M Visual Arts,MVISA,M Visual Arts,2016,4
2018,7176,M Visual Arts,MVISA,M Visual Arts,2015,5
2017,7176,M Visual Arts,MVISA,M Visual Arts,2017,9
2017,7176,M Visual Arts,MVISA,M Visual Arts,2016,10
2017,7176,M Visual Arts,MVISA,M Visual Arts,2015,7
2016,7176,M Visual Arts,MVISA,M Visual Arts,2016,10
2016,7176,M Visual Arts,MVISA,M Visual Arts,2015,8
2015,7176,M Visual Arts,MVISA,M Visual Arts,2015,11
2019,7176,M Visual Arts,MVISA_VVISA,M Visual Arts M Visual Arts Adv,2018,1
2018,7176,M Visual Arts,MVISA_VVISA,M Visual Arts M Visual Arts Adv,2018,1
2020,7176,M Visual Arts,VVISA,M Visual Arts Adv,2019,1
2019,7176,M Visual Arts,VVISA,M Visual Arts Adv,2019,1
2018,7176,M Visual Arts,VVISA,M Visual Arts Adv,2015,1
2017,7176,M Visual Arts,VVISA,M Visual Arts Adv,2015,1
2016,7176,M Visual Arts,VVISA,M Visual Arts Adv,2016,1
2016,7176,M Visual Arts,VVISA,M Visual Arts Adv,2015,2
2015,7176,M Visual Arts,VVISA,M Visual Arts Adv,2015,3
2022,7177,Master of Translation,MTRAN,M Translation,2021,5
2022,7177,Master of Translation,MTRAN,M Translation,2020,4
2022,7177,Master of Translation,MTRAN,M Translation,2017,1
2021,7177,Master of Translation,MTRAN,M Translation,2021,7
2021,7177,Master of Translation,MTRAN,M Translation,2020,6
2021,7177,Master of Translation,MTRAN,M Translation,2019,5
2021,7177,Master of Translation,MTRAN,M Translation,2018,1
2021,7177,Master of Translation,MTRAN,M Translation,2017,2
2021,7177,Master of Translation,MTRAN,M Translation,2015,1
2020,7177,Master of Translation,MTRAN,M Translation,2020,9
2020,7177,Master of Translation,MTRAN,M Translation,2019,10
2020,7177,Master of Translation,MTRAN,M Translation,2018,3
2020,7177,Master of Translation,MTRAN,M Translation,2017,3
2019,7177,Master of Translation,MTRAN,M Translation,2019,10
2019,7177,Master of Translation,MTRAN,M Translation,2018,6
2019,7177,Master of Translation,MTRAN,M Translation,2017,8
2019,7177,Master of Translation,MTRAN,M Translation,2015,1
2018,7177,Master of Translation,MTRAN,M Translation,2018,6
2018,7177,Master of Translation,MTRAN,M Translation,2017,13
2018,7177,Master of Translation,MTRAN,M Translation,2016,1
2018,7177,Master of Translation,MTRAN,M Translation,2015,1
2017,7177,Master of Translation,MTRAN,M Translation,2017,14
2017,7177,Master of Translation,MTRAN,M Translation,2016,4
2017,7177,Master of Translation,MTRAN,M Translation,2015,2
2016,7177,Master of Translation,MTRAN,M Translation,2016,6
2016,7177,Master of Translation,MTRAN,M Translation,2015,6
2015,7177,Master of Translation,MTRAN,M Translation,2015,6
2022,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2019,1
2021,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2020,1
2021,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2019,1
2020,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2020,1
2020,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2018,2
2019,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2019,1
2019,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2018,3
2019,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2017,1
2018,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2018,3
2018,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2017,2
2017,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2017,2
2017,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2016,1
2016,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2016,1
2016,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2015,1
2015,7177,Master of Translation,MTRAN_VTRAN,M Translation M Translation Adv,2015,1
2020,7177,Master of Translation,VTRAN,M Translation Adv,2020,1
2019,7177,Master of Translation,VTRAN,M Translation Adv,2017,1
2018,7177,Master of Translation,VTRAN,M Translation Adv,2017,1
2017,7177,Master of Translation,VTRAN,M Translation Adv,2017,1
2017,7177,Master of Translation,VTRAN,M Translation Adv,2016,1
2016,7177,Master of Translation,VTRAN,M Translation Adv,2016,2
2015,7177,Master of Translation,VTRAN,M Translation Adv,2015,2
2022,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2022,7
2022,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2021,4
2022,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2020,2
2022,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2019,1
2022,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2017,2
2021,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2021,12
2021,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2020,6
2021,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2019,8
2021,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2018,1
2021,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2017,1
2020,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2020,8
2020,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2019,10
2020,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2018,4
2020,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2017,5
2020,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2015,1
2019,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2019,10
2019,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2018,15
2019,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2017,5
2019,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2016,2
2019,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2015,3
2018,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2018,20
2018,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2017,16
2018,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2016,6
2018,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2015,2
2017,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2017,21
2017,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2016,14
2017,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2015,7
2016,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2016,15
2016,7178,M Museum and Heritage Studies,MMUHS,M Museum and Heritage Studies,2015,13
